t,u,pred_p_x,pred_p_y,pred_p_z,pred_v_x,pred_v_y,pred_v_z,p_x,p_y,p_z,v_x,v_y,v_z
11.556,-3.01207,17.5331,0,50.2945,1.79797,0,-0.468933,17.1354,0,50.4649,2.42599,0,-1.1489
11.558,-3.01294,17.5381,0,50.2923,1.8938,0,-0.512512,17.1403,0,50.4626,2.51616,0,-1.19206
11.56,-3.01385,17.5432,0,50.2899,1.98944,0,-0.55603,17.1454,0,50.4602,2.60627,0,-1.23496
11.562,-3.01478,17.5485,0,50.2875,2.08502,0,-0.599426,17.1506,0,50.4577,2.69614,0,-1.27809
11.564,-3.01575,17.554,0,50.2849,2.18042,0,-0.642822,17.156,0,50.4551,2.78596,0,-1.32093
11.566,-3.01674,17.5597,0,50.2823,2.2757,0,-0.686096,17.1616,0,50.4525,2.8755,0,-1.36401
11.568,-3.01777,17.5656,0,50.2796,2.37067,0,-0.729309,17.1674,0,50.4497,2.965,0,-1.4068
11.57,-3.01882,17.5717,0,50.2769,2.46552,0,-0.7724,17.1734,0,50.4469,3.05421,0,-1.44984
11.572,-3.01991,17.5779,0,50.274,2.56012,0,-0.815369,17.1795,0,50.444,3.14337,0,-1.49256
11.574,-3.02102,17.5843,0,50.271,2.6546,0,-0.858276,17.1859,0,50.441,3.23222,0,-1.53555
11.576,-3.02217,17.5909,0,50.268,2.74872,0,-0.901062,17.1924,0,50.4379,3.32102,0,-1.5782
11.578,-3.02334,17.5977,0,50.2649,2.84259,0,-0.943665,17.199,0,50.4347,3.40949,0,-1.62114
11.58,-3.02454,17.6046,0,50.2617,2.93634,0,-0.986145,17.2059,0,50.4315,3.49792,0,-1.66372
11.582,-3.02578,17.6117,0,50.2584,3.02972,0,-1.02856,17.2129,0,50.4281,3.58598,0,-1.7066
11.584,-3.02704,17.619,0,50.2551,3.12305,0,-1.07098,17.2201,0,50.4247,3.67401,0,-1.74912
11.586,-3.02834,17.6265,0,50.2516,3.216,0,-1.11316,17.2275,0,50.4212,3.76165,0,-1.79194
11.588,-3.02966,17.6342,0,50.2481,3.30865,0,-1.15527,17.2351,0,50.4176,3.84926,0,-1.83437
11.59,-3.03101,17.642,0,50.2445,3.40118,0,-1.19714,17.2428,0,50.4139,3.93647,0,-1.87713
11.592,-3.03239,17.65,0,50.2408,3.49341,0,-1.23895,17.2507,0,50.4101,4.02364,0,-1.91948
11.594,-3.0338,17.6582,0,50.2371,3.58557,0,-1.28076,17.2588,0,50.4063,4.11038,0,-1.96216
11.596,-3.03524,17.6665,0,50.2332,3.67737,0,-1.32239,17.2671,0,50.4024,4.1971,0,-2.00444
11.598,-3.03671,17.6751,0,50.2293,3.76904,0,-1.36395,17.2755,0,50.3983,4.28336,0,-2.04704
11.6,-3.03821,17.6838,0,50.2253,3.86053,0,-1.40546,17.2841,0,50.3942,4.3696,0,-2.08924
11.602,-3.03974,17.6926,0,50.2212,3.9519,0,-1.4469,17.2929,0,50.39,4.45536,0,-2.13176
11.604,-3.04129,17.7017,0,50.217,4.04303,0,-1.48822,17.3018,0,50.3858,4.5411,0,-2.17387
11.606,-3.04288,17.7109,0,50.2127,4.13391,0,-1.52936,17.3109,0,50.3814,4.62635,0,-2.2163
11.608,-3.04449,17.7203,0,50.2084,4.22461,0,-1.5705,17.3202,0,50.3769,4.71157,0,-2.25831
11.61,-3.04613,17.7299,0,50.204,4.31525,0,-1.61151,17.3297,0,50.3724,4.79628,0,-2.30065
11.612,-3.0478,17.7396,0,50.1995,4.40564,0,-1.65253,17.3393,0,50.3678,4.88096,0,-2.34257
11.614,-3.0495,17.7495,0,50.1949,4.49585,0,-1.69336,17.3491,0,50.3631,4.96512,0,-2.38482
11.616,-3.05123,17.7596,0,50.1903,4.58588,0,-1.73413,17.3591,0,50.3583,5.04924,0,-2.42664
11.618,-3.05299,17.7698,0,50.1855,4.6759,0,-1.77484,17.3692,0,50.3535,5.13283,0,-2.46878
11.62,-3.05477,17.7803,0,50.1807,4.76556,0,-1.81543,17.3795,0,50.3485,5.21637,0,-2.5105
11.622,-3.05658,17.7909,0,50.1758,4.8551,0,-1.8559,17.39,0,50.3435,5.29937,0,-2.55253
11.624,-3.05842,17.8016,0,50.1709,4.9444,0,-1.89636,17.4006,0,50.3383,5.38231,0,-2.59414
11.626,-3.06029,17.8125,0,50.1658,5.03351,0,-1.93671,17.4114,0,50.3331,5.46471,0,-2.63606
11.628,-3.06219,17.8236,0,50.1607,5.12238,0,-1.97699,17.4223,0,50.3279,5.54703,0,-2.67756
11.63,-3.06411,17.8349,0,50.1555,5.21118,0,-2.01715,17.4335,0,50.3225,5.6288,0,-2.71935
11.632,-3.06607,17.8463,0,50.1502,5.29956,0,-2.05707,17.4448,0,50.317,5.71048,0,-2.76075
11.634,-3.06804,17.8579,0,50.1448,5.38763,0,-2.09698,17.4562,0,50.3115,5.79161,0,-2.80241
11.636,-3.07005,17.8697,0,50.1394,5.47559,0,-2.13672,17.4678,0,50.3059,5.87264,0,-2.84369
11.638,-3.07209,17.8817,0,50.1339,5.56329,0,-2.17627,17.4796,0,50.3002,5.9531,0,-2.88522
11.64,-3.07415,17.8938,0,50.1283,5.65057,0,-2.21576,17.4916,0,50.2944,6.03345,0,-2.92637
11.642,-3.07624,17.906,0,50.1226,5.73761,0,-2.25513,17.5037,0,50.2885,6.11323,0,-2.96777
11.644,-3.07835,17.9185,0,50.1169,5.8244,0,-2.29437,17.5159,0,50.2826,6.19289,0,-3.00879
11.646,-3.0805,17.931,0,50.111,5.91077,0,-2.33331,17.5283,0,50.2765,6.27198,0,-3.05004
11.648,-3.08267,17.9438,0,50.1051,5.99689,0,-2.37231,17.5409,0,50.2704,6.35092,0,-3.09093
11.65,-3.08486,17.9567,0,50.0991,6.08276,0,-2.41101,17.5536,0,50.2642,6.42929,0,-3.13203
11.652,-3.08709,17.9698,0,50.0931,6.16821,0,-2.44971,17.5665,0,50.258,6.50751,0,-3.17279
11.654,-3.08934,17.9831,0,50.087,6.25342,0,-2.4881,17.5796,0,50.2516,6.58515,0,-3.21372
11.656,-3.09161,17.9965,0,50.0808,6.33826,0,-2.52643,17.5928,0,50.2452,6.66261,0,-3.25434
11.658,-3.09392,18.01,0,50.0745,6.42279,0,-2.56458,17.6061,0,50.2386,6.7395,0,-3.29511
11.66,-3.09624,18.0237,0,50.0681,6.50702,0,-2.60254,17.6196,0,50.232,6.8162,0,-3.33559
11.662,-3.0986,18.0376,0,50.0617,6.59088,0,-2.64038,17.6333,0,50.2253,6.89233,0,-3.37619
11.664,-3.10098,18.0517,0,50.0552,6.67438,0,-2.67804,17.6471,0,50.2186,6.96824,0,-3.41651
11.666,-3.10339,18.0659,0,50.0486,6.75751,0,-2.71552,17.6611,0,50.2117,7.04358,0,-3.45693
11.668,-3.10582,18.0802,0,50.042,6.84021,0,-2.75281,17.6752,0,50.2048,7.11869,0,-3.49709
11.67,-3.10828,18.0947,0,50.0353,6.92273,0,-2.79004,17.6895,0,50.1978,7.19324,0,-3.53733
11.672,-3.11076,18.1094,0,50.0285,7.00482,0,-2.82703,17.7039,0,50.1907,7.26753,0,-3.57733
11.674,-3.11327,18.1235,0,50.0207,7.07538,0,-2.88745,17.7185,0,50.1835,7.34126,0,-3.61738
11.676,-3.11581,18.1378,0,50.0129,7.1452,0,-2.94836,17.7332,0,50.1763,7.41471,0,-3.65721
11.678,-3.11837,18.1522,0,50.005,7.21466,0,-3.0094,17.748,0,50.169,7.48761,0,-3.69706
11.68,-3.12095,18.1668,0,49.9971,7.28357,0,-3.07043,17.763,0,50.1616,7.56021,0,-3.73671
11.682,-3.12356,18.1815,0,49.989,7.35211,0,-3.13153,17.7782,0,50.1541,7.63226,0,-3.77636
11.684,-3.12619,18.1963,0,49.9809,7.41998,0,-3.19287,17.7935,0,50.1465,7.70399,0,-3.81583
11.686,-3.12885,18.2113,0,49.9726,7.48749,0,-3.25403,17.8089,0,50.1389,7.77517,0,-3.85526
11.688,-3.13154,18.2264,0,49.9644,7.55524,0,-3.31567,17.8245,0,50.1311,7.84602,0,-3.89455
11.69,-3.13424,18.2417,0,49.956,7.62415,0,-3.3783,17.8402,0,50.1233,7.91633,0,-3.93376
11.692,-3.13697,18.2572,0,49.9475,7.69385,0,-3.44153,17.8561,0,50.1154,7.98626,0,-3.97286
11.694,-3.13973,18.2728,0,49.9389,7.7641,0,-3.50531,17.8721,0,50.1075,8.05568,0,-4.01184
11.696,-3.14251,18.2886,0,49.9303,7.83466,0,-3.56952,17.8882,0,50.0994,8.1247,0,-4.05073
11.698,-3.14531,18.3045,0,49.9216,7.90491,0,-3.63397,17.9045,0,50.0913,8.19321,0,-4.08949
11.7,-3.14814,18.3206,0,49.9127,7.97485,0,-3.69867,17.9209,0,50.0831,8.26129,0,-4.12817
11.702,-3.15099,18.3369,0,49.9038,8.04395,0,-3.76318,17.9375,0,50.0749,8.32888,0,-4.16669
11.704,-3.15386,18.3533,0,49.8948,8.11218,0,-3.8277,17.9542,0,50.0665,8.39601,0,-4.20515
11.706,-3.15676,18.3699,0,49.8857,8.17908,0,-3.89178,17.971,0,50.0581,8.46266,0,-4.24342
11.708,-3.15968,18.3866,0,49.8766,8.24463,0,-3.95575,17.9879,0,50.0496,8.52883,0,-4.28166
11.71,-3.16263,18.4035,0,49.8673,8.30853,0,-4.0191,18.005,0,50.041,8.59452,0,-4.31968
11.712,-3.16559,18.4205,0,49.858,8.37073,0,-4.08191,18.0222,0,50.0324,8.65971,0,-4.35769
11.714,-3.16858,18.4377,0,49.8486,8.43085,0,-4.14429,18.0396,0,50.0236,8.72443,0,-4.39544
11.716,-3.17159,18.455,0,49.8391,8.48895,0,-4.20581,18.057,0,50.0148,8.78863,0,-4.43321
11.718,-3.17462,18.4725,0,49.8295,8.5451,0,-4.26678,18.0747,0,50.0059,8.85237,0,-4.47069
11.72,-3.17768,18.4901,0,49.8198,8.59918,0,-4.32703,18.0924,0,49.997,8.91555,0,-4.50822
11.722,-3.18076,18.5078,0,49.8101,8.65118,0,-4.3866,18.1102,0,49.988,8.9783,0,-4.54542
11.724,-3.18386,18.5257,0,49.8003,8.70148,0,-4.44568,18.1282,0,49.9789,9.04046,0,-4.58269
11.726,-3.18698,18.5437,0,49.7905,8.74982,0,-4.50397,18.1463,0,49.9697,9.1022,0,-4.61961
11.728,-3.19012,18.5618,0,49.7805,8.79657,0,-4.56189,18.1646,0,49.9604,9.16333,0,-4.65662
11.73,-3.19328,18.58,0,49.7705,8.84167,0,-4.61926,18.1829,0,49.9511,9.22403,0,-4.69325
11.732,-3.19647,18.5984,0,49.7605,8.88513,0,-4.67615,18.2014,0,49.9417,9.28411,0,-4.72998
11.734,-3.19967,18.6168,0,49.7504,8.92773,0,-4.73279,18.22,0,49.9322,9.34378,0,-4.76631
11.736,-3.2029,18.6354,0,49.7402,8.96918,0,-4.78925,18.2387,0,49.9227,9.4028,0,-4.80276
11.738,-3.20615,18.6541,0,49.7299,9.0097,0,-4.8454,18.2575,0,49.9131,9.46142,0,-4.83878
11.74,-3.20942,18.6729,0,49.7196,9.04956,0,-4.90137,18.2765,0,49.9034,9.51936,0,-4.87495
11.742,-3.21271,18.6918,0,49.7092,9.08887,0,-4.95746,18.2955,0,49.8936,9.57692,0,-4.91065
11.744,-3.21602,18.7107,0,49.6988,9.12598,0,-5.01215,18.3147,0,49.8838,9.63377,0,-4.94651
11.746,-3.21934,18.7297,0,49.6884,9.16254,0,-5.06677,18.334,0,49.8739,9.69025,0,-4.9819
11.748,-3.22269,18.7487,0,49.6778,9.19897,0,-5.1214,18.3534,0,49.8639,9.746,0,-5.01745
11.75,-3.22606,18.7679,0,49.6672,9.23553,0,-5.17645,18.3729,0,49.8538,9.80139,0,-5.0525
11.752,-3.22945,18.7872,0,49.6566,9.27222,0,-5.23181,18.3926,0,49.8437,9.85603,0,-5.08773
11.754,-3.23286,18.8066,0,49.6459,9.30902,0,-5.28729,18.4123,0,49.8335,9.91032,0,-5.12244
11.756,-3.23629,18.8261,0,49.6351,9.34625,0,-5.3432,18.4321,0,49.8233,9.96384,0,-5.15735
11.758,-3.23973,18.8457,0,49.6243,9.38342,0,-5.39948,18.4521,0,49.8129,10.017,0,-5.19171
11.76,-3.2432,18.8655,0,49.6134,9.42096,0,-5.45593,18.4721,0,49.8025,10.0694,0,-5.22628
11.762,-3.24668,18.8853,0,49.6024,9.45886,0,-5.51282,18.4923,0,49.7921,10.1214,0,-5.26029
11.764,-3.25018,18.9053,0,49.5914,9.49677,0,-5.57001,18.5126,0,49.7815,10.1727,0,-5.29451
11.766,-3.2537,18.9253,0,49.5803,9.53467,0,-5.6275,18.5329,0,49.7709,10.2236,0,-5.32815
11.768,-3.25724,18.9454,0,49.5691,9.58405,0,-5.67468,18.5534,0,49.7603,10.2737,0,-5.36201
11.77,-3.2608,18.9653,0,49.5579,9.65417,0,-5.70209,18.574,0,49.7495,10.3234,0,-5.39529
11.772,-3.26437,18.9854,0,49.5465,9.72449,0,-5.72955,18.5946,0,49.7387,10.3723,0,-5.42878
11.774,-3.26796,19.0056,0,49.5351,9.79462,0,-5.7569,18.6154,0,49.7278,10.4209,0,-5.46167
11.776,-3.27157,19.0258,0,49.5237,9.86469,0,-5.78406,18.6363,0,49.7169,10.4687,0,-5.49479
11.778,-3.2752,19.0462,0,49.5121,9.9342,0,-5.81097,18.6572,0,49.7059,10.5161,0,-5.52729
11.78,-3.27884,19.0667,0,49.5006,10.0034,0,-5.83759,18.6783,0,49.6948,10.5627,0,-5.56001
11.782,-3.2825,19.0873,0,49.4889,10.0718,0,-5.86383,18.6994,0,49.6837,10.6089,0,-5.59212
11.784,-3.28618,19.108,0,49.4772,10.1396,0,-5.88965,18.7207,0,49.6725,10.6543,0,-5.62444
11.786,-3.28987,19.1289,0,49.4654,10.2068,0,-5.91492,18.742,0,49.6612,10.6993,0,-5.65614
11.788,-3.29358,19.1498,0,49.4536,10.2731,0,-5.93982,18.7634,0,49.6499,10.7435,0,-5.68805
11.79,-3.29731,19.1708,0,49.4417,10.3383,0,-5.96411,18.7849,0,49.6385,10.7873,0,-5.71934
11.792,-3.30105,19.1919,0,49.4298,10.4028,0,-5.98798,18.8065,0,49.6271,10.8303,0,-5.75083
11.794,-3.30481,19.2132,0,49.4178,10.4662,0,-6.01117,18.8282,0,49.6156,10.8729,0,-5.78169
11.796,-3.30858,19.2345,0,49.4057,10.5288,0,-6.03387,18.85,0,49.604,10.9146,0,-5.81275
11.798,-3.31237,19.2559,0,49.3936,10.5903,0,-6.05591,18.8718,0,49.5923,10.956,0,-5.84318
11.8,-3.31617,19.2774,0,49.3814,10.6511,0,-6.07764,18.8937,0,49.5806,10.9965,0,-5.87379
11.802,-3.31999,19.299,0,49.3692,10.7108,0,-6.09857,18.9158,0,49.5689,11.0367,0,-5.90378
11.804,-3.32383,19.3207,0,49.3569,10.7696,0,-6.11914,18.9378,0,49.5571,11.076,0,-5.93394
11.806,-3.32767,19.3425,0,49.3446,10.8275,0,-6.13916,18.96,0,49.5452,11.1149,0,-5.96348
11.808,-3.33154,19.3643,0,49.3323,10.8846,0,-6.15869,18.9823,0,49.5332,11.1529,0,-5.99317
11.81,-3.33541,19.3863,0,49.3198,10.941,0,-6.1778,19.0046,0,49.5212,11.1906,0,-6.02225
11.812,-3.3393,19.4083,0,49.3074,10.9968,0,-6.19647,19.027,0,49.5092,11.2274,0,-6.05147
11.814,-3.34321,19.4304,0,49.2949,11.0517,0,-6.21472,19.0495,0,49.4971,11.2638,0,-6.08008
11.816,-3.34712,19.4526,0,49.2823,11.1061,0,-6.23267,19.072,0,49.4849,11.2993,0,-6.10881
11.818,-3.35106,19.4748,0,49.2697,11.16,0,-6.25037,19.0946,0,49.4727,11.3345,0,-6.13693
11.82,-3.355,19.4972,0,49.2571,11.2137,0,-6.2677,19.1173,0,49.4604,11.3687,0,-6.16517
11.822,-3.35896,19.5196,0,49.2444,11.2667,0,-6.28473,19.1401,0,49.448,11.4026,0,-6.19281
11.824,-3.36293,19.5421,0,49.2317,11.3194,0,-6.30157,19.1629,0,49.4356,11.4355,0,-6.22053
11.826,-3.36691,19.5647,0,49.2189,11.3718,0,-6.31824,19.1858,0,49.4232,11.4681,0,-6.24767
11.828,-3.3709,19.5873,0,49.2061,11.4237,0,-6.33472,19.2087,0,49.4107,11.4998,0,-6.27487
11.83,-3.37491,19.61,0,49.1933,11.4756,0,-6.35089,19.2317,0,49.3981,11.5312,0,-6.30151
11.832,-3.37893,19.6328,0,49.1804,11.5273,0,-6.36707,19.2548,0,49.3855,11.5616,0,-6.32818
11.834,-3.38296,19.6557,0,49.1674,11.5786,0,-6.383,19.278,0,49.3728,11.5916,0,-6.35429
11.836,-3.387,19.6786,0,49.1545,11.6298,0,-6.39886,19.3012,0,49.3601,11.6207,0,-6.38042
11.838,-3.39106,19.7016,0,49.1414,11.6807,0,-6.41449,19.3244,0,49.3473,11.6494,0,-6.40601
11.84,-3.39512,19.7247,0,49.1284,11.7313,0,-6.43005,19.3477,0,49.3345,11.6772,0,-6.43158
11.842,-3.3992,19.7478,0,49.1153,11.7817,0,-6.44531,19.3711,0,49.3216,11.7046,0,-6.45664
11.844,-3.40328,19.771,0,49.1022,11.8318,0,-6.46039,19.3945,0,49.3087,11.7312,0,-6.48165
11.846,-3.40738,19.7943,0,49.089,11.8815,0,-6.47528,19.418,0,49.2957,11.7573,0,-6.50615
11.848,-3.41148,19.8177,0,49.0758,11.931,0,-6.48999,19.4415,0,49.2827,11.7825,0,-6.53058
11.85,-3.4156,19.8411,0,49.0625,11.98,0,-6.50452,19.4651,0,49.2696,11.8073,0,-6.55453
11.852,-3.41973,19.8646,0,49.0492,12.0288,0,-6.51874,19.4887,0,49.2565,11.8312,0,-6.57837
11.854,-3.42386,19.8882,0,49.0359,12.077,0,-6.53259,19.5124,0,49.2433,11.8546,0,-6.60175
11.856,-3.42801,19.9119,0,49.0225,12.1243,0,-6.5459,19.5361,0,49.2301,11.8772,0,-6.625
11.858,-3.43216,19.9357,0,49.009,12.17,0,-6.55853,19.5599,0,49.2169,11.8993,0,-6.6478
11.86,-3.43633,19.9595,0,48.9955,12.2141,0,-6.57007,19.5837,0,49.2036,11.9206,0,-6.67044
11.862,-3.4405,19.9835,0,48.982,12.2565,0,-6.58063,19.6076,0,49.1902,11.9414,0,-6.69265
11.864,-3.44468,20.0075,0,48.9684,12.2965,0,-6.59009,19.6315,0,49.1768,11.9613,0,-6.71467
11.866,-3.44887,20.0315,0,48.9548,12.3344,0,-6.59821,19.6554,0,49.1634,11.9808,0,-6.73628
11.868,-3.45306,20.0557,0,48.9411,12.37,0,-6.60522,19.6794,0,49.1499,11.9994,0,-6.75767
11.87,-3.45727,20.0799,0,48.9274,12.403,0,-6.61078,19.7034,0,49.1364,12.0175,0,-6.77868
11.872,-3.46148,20.1042,0,48.9136,12.4334,0,-6.61475,19.7274,0,49.1228,12.0348,0,-6.79943
11.874,-3.4657,20.1285,0,48.8999,12.4615,0,-6.61768,19.7515,0,49.1092,12.0516,0,-6.81981
11.876,-3.46993,20.1529,0,48.8861,12.4872,0,-6.61914,19.7756,0,49.0955,12.0676,0,-6.83991
11.878,-3.47416,20.1773,0,48.8723,12.5106,0,-6.61945,19.7998,0,49.0818,12.083,0,-6.85966
11.88,-3.4784,20.2017,0,48.8584,12.5317,0,-6.61853,19.8239,0,49.0681,12.0976,0,-6.8791
11.882,-3.48265,20.2262,0,48.8446,12.5511,0,-6.61652,19.8481,0,49.0543,12.1117,0,-6.89821
11.884,-3.4869,20.2507,0,48.8307,12.5684,0,-6.61359,19.8724,0,49.0405,12.125,0,-6.91697
11.886,-3.49116,20.2753,0,48.8168,12.5842,0,-6.60974,19.8966,0,49.0267,12.1377,0,-6.93543
11.888,-3.49543,20.2999,0,48.8028,12.5988,0,-6.6051,19.9209,0,49.0128,12.1497,0,-6.95351
11.89,-3.4997,20.3245,0,48.7889,12.6121,0,-6.60004,19.9452,0,48.9989,12.161,0,-6.97131
11.892,-3.50397,20.3491,0,48.775,12.6247,0,-6.59448,19.9696,0,48.9849,12.1717,0,-6.9887
11.894,-3.50825,20.3738,0,48.761,12.6365,0,-6.5885,19.9939,0,48.971,12.1816,0,-7.00582
11.896,-3.51254,20.3984,0,48.747,12.648,0,-6.58228,20.0183,0,48.9569,12.1909,0,-7.02251
11.898,-3.51683,20.4231,0,48.7331,12.6592,0,-6.57599,20.0427,0,48.9429,12.1996,0,-7.03895
11.9,-3.52113,20.4478,0,48.7191,12.6702,0,-6.56952,20.0671,0,48.9288,12.2075,0,-7.05492
11.902,-3.52542,20.4725,0,48.705,12.6818,0,-6.56458,20.0915,0,48.9147,12.2148,0,-7.07067
11.904,-3.52973,20.4973,0,48.6907,12.6957,0,-6.56689,20.116,0,48.9005,12.2214,0,-7.08592
11.906,-3.53403,20.522,0,48.6764,12.7095,0,-6.56927,20.1404,0,48.8863,12.2273,0,-7.10096
11.908,-3.53835,20.5468,0,48.6621,12.7242,0,-6.57196,20.1649,0,48.8721,12.2326,0,-7.11548
11.91,-3.54266,20.5715,0,48.6478,12.7391,0,-6.57495,20.1893,0,48.8579,12.2371,0,-7.1298
11.912,-3.54698,20.5963,0,48.6334,12.7546,0,-6.57812,20.2138,0,48.8436,12.241,0,-7.14358
11.914,-3.5513,20.6212,0,48.619,12.7706,0,-6.58154,20.2383,0,48.8293,12.2442,0,-7.15718
11.916,-3.55562,20.646,0,48.6047,12.7867,0,-6.58514,20.2628,0,48.815,12.2468,0,-7.17021
11.918,-3.55994,20.6709,0,48.5903,12.8033,0,-6.58893,20.2873,0,48.8006,12.2486,0,-7.18307
11.92,-3.56427,20.6958,0,48.5759,12.8201,0,-6.59271,20.3118,0,48.7863,12.2498,0,-7.19533
11.922,-3.5686,20.7208,0,48.5614,12.837,0,-6.59668,20.3363,0,48.7719,12.2503,0,-7.20745
11.924,-3.57293,20.7457,0,48.547,12.8539,0,-6.60052,20.3608,0,48.7574,12.2502,0,-7.21894
11.926,-3.57726,20.7699,0,48.5325,12.8493,0,-6.60388,20.3853,0,48.743,12.2492,0,-7.2303
11.928,-3.58159,20.7934,0,48.518,12.8232,0,-6.60699,20.4098,0,48.7285,12.2478,0,-7.24101
11.93,-3.58593,20.8168,0,48.5034,12.7982,0,-6.6109,20.4343,0,48.714,12.2455,0,-7.2516
11.932,-3.59026,20.8403,0,48.4888,12.7742,0,-6.61523,20.4588,0,48.6995,12.2427,0,-7.26153
11.934,-3.5946,20.8639,0,48.4742,12.7504,0,-6.61975,20.4833,0,48.685,12.2391,0,-7.27134
11.936,-3.59893,20.8875,0,48.4595,12.7266,0,-6.62433,20.5078,0,48.6704,12.2349,0,-7.28047
11.938,-3.60327,20.9111,0,48.4449,12.7022,0,-6.6286,20.5323,0,48.6559,12.2299,0,-7.28949
11.94,-3.6076,20.9348,0,48.4302,12.6767,0,-6.63226,20.5568,0,48.6413,12.2245,0,-7.29781
11.942,-3.61194,20.9585,0,48.4154,12.65,0,-6.63519,20.5812,0,48.6267,12.2181,0,-7.30603
11.944,-3.61627,20.9823,0,48.4007,12.6212,0,-6.63715,20.6057,0,48.6121,12.2113,0,-7.31355
11.946,-3.6206,21.006,0,48.3859,12.5902,0,-6.63794,20.6301,0,48.5974,12.2036,0,-7.32095
11.948,-3.62493,21.0298,0,48.3712,12.5568,0,-6.63751,20.6545,0,48.5828,12.1954,0,-7.32765
11.95,-3.62926,21.0537,0,48.3564,12.521,0,-6.63562,20.6789,0,48.5681,12.1864,0,-7.33423
11.952,-3.63359,21.0775,0,48.3416,12.4822,0,-6.6322,20.7033,0,48.5534,12.1769,0,-7.34009
11.954,-3.63792,21.1014,0,48.3268,12.4404,0,-6.62701,20.7276,0,48.5388,12.1665,0,-7.34585
11.956,-3.64224,21.1252,0,48.3119,12.3956,0,-6.62036,20.752,0,48.5241,12.1556,0,-7.35088
11.958,-3.64657,21.1491,0,48.2971,12.3481,0,-6.61218,20.7763,0,48.5094,12.1439,0,-7.3558
11.96,-3.65089,21.173,0,48.2823,12.2974,0,-6.60223,20.8006,0,48.4946,12.1317,0,-7.35997
11.962,-3.6552,21.1968,0,48.2675,12.2442,0,-6.59082,20.8248,0,48.4799,12.1186,0,-7.36405
11.964,-3.65952,21.2207,0,48.2527,12.1882,0,-6.57806,20.8491,0,48.4652,12.1051,0,-7.36737
11.966,-3.66383,21.2445,0,48.2379,12.1299,0,-6.56384,20.8733,0,48.4504,12.0907,0,-7.37058
11.968,-3.66813,21.2683,0,48.2232,12.0693,0,-6.54846,20.8975,0,48.4357,12.0759,0,-7.37304
11.97,-3.67244,21.2921,0,48.2084,12.0068,0,-6.53204,20.9216,0,48.4209,12.0601,0,-7.37539
11.972,-3.67673,21.3159,0,48.1937,11.9426,0,-6.51465,20.9458,0,48.4062,12.044,0,-7.37698
11.974,-3.68103,21.3396,0,48.179,11.8771,0,-6.49646,20.9698,0,48.3914,12.0269,0,-7.37845
11.976,-3.68532,21.3633,0,48.1643,11.8105,0,-6.47766,20.9939,0,48.3767,12.0094,0,-7.37917
11.978,-3.6896,21.3869,0,48.1496,11.7432,0,-6.4585,21.0179,0,48.3619,11.991,0,-7.37975
11.98,-3.69388,21.4105,0,48.135,11.6752,0,-6.4389,21.0419,0,48.3471,11.9722,0,-7.37958
11.982,-3.69816,21.4341,0,48.1203,11.6063,0,-6.43365,21.0659,0,48.3324,11.9525,0,-7.37928
11.984,-3.70243,21.4577,0,48.1056,11.5367,0,-6.43726,21.0898,0,48.3176,11.9324,0,-7.37821
11.986,-3.70669,21.4812,0,48.0909,11.4673,0,-6.44092,21.1136,0,48.3028,11.9113,0,-7.37701
11.988,-3.71095,21.5047,0,48.0762,11.3979,0,-6.44458,21.1374,0,48.2881,11.8899,0,-7.37505
11.99,-3.7152,21.5281,0,48.0616,11.3294,0,-6.44849,21.1612,0,48.2733,11.8675,0,-7.37293
11.992,-3.71945,21.5515,0,48.047,11.2613,0,-6.45276,21.185,0,48.2586,11.8448,0,-7.37006
11.994,-3.72369,21.5749,0,48.0324,11.194,0,-6.45734,21.2087,0,48.2438,11.8211,0,-7.36703
11.996,-3.72792,21.5982,0,48.0178,11.1274,0,-6.46222,21.2323,0,48.2291,11.7971,0,-7.36325
11.998,-3.73214,21.6215,0,48.0032,11.0615,0,-6.46753,21.2559,0,48.2144,11.7721,0,-7.35929
12,-3.73636,21.6448,0,47.9887,10.9963,0,-6.47314,21.2794,0,48.1996,11.7468,0,-7.3546
12.002,-3.74057,21.668,0,47.9742,10.9317,0,-6.479,21.3029,0,48.1849,11.7205,0,-7.34971
12.004,-3.74477,21.6912,0,47.9597,10.8676,0,-6.48523,21.3264,0,48.1702,11.6939,0,-7.34409
12.006,-3.74896,21.7144,0,47.9452,10.8038,0,-6.49158,21.3498,0,48.1555,11.6664,0,-7.33826
12.008,-3.75315,21.7375,0,47.9308,10.7403,0,-6.49792,21.3731,0,48.1409,11.6384,0,-7.33171
12.01,-3.75732,21.7599,0,47.916,10.7152,0,-6.49402,21.3964,0,48.1262,11.6096,0,-7.32493
12.012,-3.76149,21.782,0,47.9011,10.7047,0,-6.48639,21.4196,0,48.1115,11.5804,0,-7.31745
12.014,-3.76565,21.8041,0,47.8863,10.6936,0,-6.47839,21.4427,0,48.0969,11.5503,0,-7.30972
12.016,-3.7698,21.8262,0,47.8714,10.6821,0,-6.46997,21.4658,0,48.0823,11.5198,0,-7.3013
12.018,-3.77394,21.8482,0,47.8566,10.6701,0,-6.4613,21.4889,0,48.0677,11.4884,0,-7.2926
12.02,-3.77807,21.8701,0,47.8418,10.6571,0,-6.45215,21.5119,0,48.0531,11.4567,0,-7.28324
12.022,-3.78218,21.8921,0,47.827,10.6432,0,-6.44238,21.5348,0,48.0385,11.424,0,-7.27358
